Country1,Country2,distance2,Label2,test
Hungary,Niger,0.657993414,sure-information-crossing,HungaryNiger
Hungary,Nigeria,0.657993414,sure-information-crossing,HungaryNigeria
Niger,Hungary,0.657993414,sure-information-crossing,NigerHungary
Nigeria,Hungary,0.657993414,sure-information-crossing,NigeriaHungary
Iraq,Singapore,0.658026303,sure-information-crossing,IraqSingapore
Singapore,Iraq,0.658026303,sure-information-crossing,SingaporeIraq
Austria,China,0.65805919,sure-information-crossing,AustriaChina
Bosnia and Herzegovina,Norway,0.65805919,sure-information-crossing,Bosnia and HerzegovinaNorway
China,Austria,0.65805919,sure-information-crossing,ChinaAustria
Norway,Bosnia and Herzegovina,0.65805919,sure-information-crossing,NorwayBosnia and Herzegovina
Korea,Lebanon,0.658618023,sure-information-crossing,KoreaLebanon
Lebanon,Korea,0.658618023,sure-information-crossing,LebanonKorea
Lebanon,South Korea,0.658618023,sure-information-crossing,LebanonSouth Korea
South Korea,Lebanon,0.658618023,sure-information-crossing,South KoreaLebanon
Australia,Tunisia,0.658650881,sure-information-crossing,AustraliaTunisia
Finland,Kuwait,0.658650881,sure-information-crossing,FinlandKuwait
Kuwait,Finland,0.658650881,sure-information-crossing,KuwaitFinland
Tunisia,Australia,0.658650881,sure-information-crossing,TunisiaAustralia
China,Jamaica,0.658683737,sure-information-crossing,ChinaJamaica
Jamaica,China,0.658683737,sure-information-crossing,JamaicaChina
Lithuania,Sierra Leone,0.65888084,sure-information-crossing,LithuaniaSierra Leone
Sierra Leone,Lithuania,0.65888084,sure-information-crossing,Sierra LeoneLithuania
Georgia,Sweden,0.658979369,sure-information-crossing,GeorgiaSweden
Sweden,Georgia,0.658979369,sure-information-crossing,SwedenGeorgia
Australia,Namibia,0.659307693,sure-information-crossing,AustraliaNamibia
Namibia,Australia,0.659307693,sure-information-crossing,NamibiaAustralia
Canada,Iraq,0.659570235,sure-information-crossing,CanadaIraq
Iraq,Canada,0.659570235,sure-information-crossing,IraqCanada
Israel,Panama,0.659570235,sure-information-crossing,IsraelPanama
Lithuania,Suriname,0.659570235,sure-information-crossing,LithuaniaSuriname
Panama,Israel,0.659570235,sure-information-crossing,PanamaIsrael
Suriname,Lithuania,0.659570235,sure-information-crossing,SurinameLithuania
Panama,Trinidad and Tobago,0.659701467,sure-information-crossing,PanamaTrinidad and Tobago
Trinidad and Tobago,Panama,0.659701467,sure-information-crossing,Trinidad and TobagoPanama
Libya,Sweden,0.65973427,sure-information-crossing,LibyaSweden
Sweden,Libya,0.65973427,sure-information-crossing,SwedenLibya
Australia,Bangladesh,0.659799873,sure-information-crossing,AustraliaBangladesh
Bangladesh,Australia,0.659799873,sure-information-crossing,BangladeshAustralia
United States,Venezuela,0.660095005,sure-information-crossing,United StatesVenezuela
Venezuela,United States,0.660095005,sure-information-crossing,VenezuelaUnited States
Australia,Syria,0.660291686,sure-information-crossing,AustraliaSyria
Syria,Australia,0.660291686,sure-information-crossing,SyriaAustralia
Ireland,Sierra Leone,0.660324461,sure-information-crossing,IrelandSierra Leone
Sierra Leone,Ireland,0.660324461,sure-information-crossing,Sierra LeoneIreland
Cape Verde,Iraq,0.660357234,sure-information-crossing,Cape VerdeIraq
Iraq,Cape Verde,0.660357234,sure-information-crossing,IraqCape Verde
Honduras,Norway,0.660390005,sure-information-crossing,HondurasNorway
Norway,Honduras,0.660390005,sure-information-crossing,NorwayHonduras
Luxembourg,Suriname,0.660488309,sure-information-crossing,LuxembourgSuriname
Suriname,Luxembourg,0.660488309,sure-information-crossing,SurinameLuxembourg
Belgium,Namibia,0.660521074,sure-information-crossing,BelgiumNamibia
Namibia,Belgium,0.660521074,sure-information-crossing,NamibiaBelgium
Czech Republic,Jamaica,0.660783133,sure-information-crossing,Czech RepublicJamaica
France,Nepal,0.660783133,sure-information-crossing,FranceNepal
Jamaica,Czech Republic,0.660783133,sure-information-crossing,JamaicaCzech Republic
Nepal,France,0.660783133,sure-information-crossing,NepalFrance
Moldova,Mozambique,0.660914124,sure-information-crossing,MoldovaMozambique
Mozambique,Moldova,0.660914124,sure-information-crossing,MozambiqueMoldova
Azerbaijan,Norway,0.661110561,sure-information-crossing,AzerbaijanNorway
Norway,Azerbaijan,0.661110561,sure-information-crossing,NorwayAzerbaijan
Canada,Slovakia,0.661143295,sure-information-crossing,CanadaSlovakia
Slovakia,Canada,0.661143295,sure-information-crossing,SlovakiaCanada
Denmark,Hong Kong,0.661274215,sure-information-crossing,DenmarkHong Kong
Hong Kong,Denmark,0.661274215,sure-information-crossing,Hong KongDenmark
Angola,Costa Rica,0.661306941,sure-information-crossing,AngolaCosta Rica
Costa Rica,Angola,0.661306941,sure-information-crossing,Costa RicaAngola
Hungary,Ukraine,0.661306941,sure-information-crossing,HungaryUkraine
Ukraine,Hungary,0.661306941,sure-information-crossing,UkraineHungary
Denmark,Namibia,0.661339665,sure-information-crossing,DenmarkNamibia
Estonia,Kenya,0.661339665,sure-information-crossing,EstoniaKenya
Kenya,Estonia,0.661339665,sure-information-crossing,KenyaEstonia
Namibia,Denmark,0.661339665,sure-information-crossing,NamibiaDenmark
Cape Verde,United Arab Emirates,0.661437828,sure-information-crossing,Cape VerdeUnited Arab Emirates
United Arab Emirates,Cape Verde,0.661437828,sure-information-crossing,United Arab EmiratesCape Verde
Japan,Malaysia,0.661535976,sure-information-crossing,JapanMalaysia
Malaysia,Japan,0.661535976,sure-information-crossing,MalaysiaJapan
Japan,Latvia,0.661666818,sure-information-crossing,JapanLatvia
Latvia,Japan,0.661666818,sure-information-crossing,LatviaJapan
Denmark,Georgia,0.661699524,sure-information-crossing,DenmarkGeorgia
Georgia,Denmark,0.661699524,sure-information-crossing,GeorgiaDenmark
El Salvador,Korea,0.661797634,sure-information-crossing,El SalvadorKorea
El Salvador,South Korea,0.661797634,sure-information-crossing,El SalvadorSouth Korea
Korea,El Salvador,0.661797634,sure-information-crossing,KoreaEl Salvador
South Korea,El Salvador,0.661797634,sure-information-crossing,South KoreaEl Salvador
Austria,Venezuela,0.662026499,sure-information-crossing,AustriaVenezuela
Latvia,Saudi Arabia,0.662026499,sure-information-crossing,LatviaSaudi Arabia
Saudi Arabia,Latvia,0.662026499,sure-information-crossing,Saudi ArabiaLatvia
Sri Lanka,Sweden,0.662026499,sure-information-crossing,Sri LankaSweden
Sweden,Sri Lanka,0.662026499,sure-information-crossing,SwedenSri Lanka
Tunisia,United States,0.662026499,sure-information-crossing,TunisiaUnited States
United States,Tunisia,0.662026499,sure-information-crossing,United StatesTunisia
Venezuela,Austria,0.662026499,sure-information-crossing,VenezuelaAustria
China,United Kingdom,0.662222607,sure-information-crossing,ChinaUnited Kingdom
United Kingdom,China,0.662222607,sure-information-crossing,United KingdomChina
Australia,Hong Kong,0.662516659,sure-information-crossing,AustraliaHong Kong
Hong Kong,Australia,0.662516659,sure-information-crossing,Hong KongAustralia
Ecuador,Italy,0.662549324,sure-information-crossing,EcuadorItaly
France,Puerto Rico,0.662549324,sure-information-crossing,FrancePuerto Rico
Italy,Ecuador,0.662549324,sure-information-crossing,ItalyEcuador
Puerto Rico,France,0.662549324,sure-information-crossing,Puerto RicoFrance
Bosnia and Herzegovina,Iceland,0.662810582,sure-information-crossing,Bosnia and HerzegovinaIceland
Dominican Republic,Lithuania,0.662810582,sure-information-crossing,Dominican RepublicLithuania
Iceland,Bosnia and Herzegovina,0.662810582,sure-information-crossing,IcelandBosnia and Herzegovina
Lithuania,Dominican Republic,0.662810582,sure-information-crossing,LithuaniaDominican Republic
Hungary,Trinidad and Tobago,0.66287588,sure-information-crossing,HungaryTrinidad and Tobago
Trinidad and Tobago,Hungary,0.66287588,sure-information-crossing,Trinidad and TobagoHungary
Ecuador,Ukraine,0.663039098,sure-information-crossing,EcuadorUkraine
Ukraine,Ecuador,0.663039098,sure-information-crossing,UkraineEcuador
Nepal,United States,0.663332788,sure-information-crossing,NepalUnited States
United States,Nepal,0.663332788,sure-information-crossing,United StatesNepal
Namibia,United Kingdom,0.663593737,sure-information-crossing,NamibiaUnited Kingdom
United Kingdom,Namibia,0.663593737,sure-information-crossing,United KingdomNamibia
China,Malta,0.663724173,sure-information-crossing,ChinaMalta
Israel,Ukraine,0.663724173,sure-information-crossing,IsraelUkraine
Malta,China,0.663724173,sure-information-crossing,MaltaChina
Ukraine,Israel,0.663724173,sure-information-crossing,UkraineIsrael
Honduras,Italy,0.663854584,sure-information-crossing,HondurasItaly
Italy,Honduras,0.663854584,sure-information-crossing,ItalyHonduras
France,Sierra Leone,0.663887183,sure-information-crossing,FranceSierra Leone
Sierra Leone,France,0.663887183,sure-information-crossing,Sierra LeoneFrance
Canada,Sri Lanka,0.66391978,sure-information-crossing,CanadaSri Lanka
Japan,Namibia,0.66391978,sure-information-crossing,JapanNamibia
Namibia,Japan,0.66391978,sure-information-crossing,NamibiaJapan
Sri Lanka,Canada,0.66391978,sure-information-crossing,Sri LankaCanada
Bangladesh,New Zealand,0.664310819,sure-information-crossing,BangladeshNew Zealand
New Zealand,Bangladesh,0.664310819,sure-information-crossing,New ZealandBangladesh
Switzerland,Venezuela,0.66437597,sure-information-crossing,SwitzerlandVenezuela
Venezuela,Switzerland,0.66437597,sure-information-crossing,VenezuelaSwitzerland
Kenya,Malta,0.664506252,sure-information-crossing,KenyaMalta
Latvia,Malaysia,0.664506252,sure-information-crossing,LatviaMalaysia
Malaysia,Latvia,0.664506252,sure-information-crossing,MalaysiaLatvia
Malta,Kenya,0.664506252,sure-information-crossing,MaltaKenya
Argentina,Slovakia,0.664538819,sure-information-crossing,ArgentinaSlovakia
Slovakia,Argentina,0.664538819,sure-information-crossing,SlovakiaArgentina
Cape Verde,Ecuador,0.665059669,sure-information-crossing,Cape VerdeEcuador
Ecuador,Cape Verde,0.665059669,sure-information-crossing,EcuadorCape Verde
Namibia,New Zealand,0.665059669,sure-information-crossing,NamibiaNew Zealand
New Zealand,Namibia,0.665059669,sure-information-crossing,New ZealandNamibia
Luxembourg,Sierra Leone,0.665482559,sure-information-crossing,LuxembourgSierra Leone
Sierra Leone,Luxembourg,0.665482559,sure-information-crossing,Sierra LeoneLuxembourg
Belarus,Finland,0.665515078,sure-information-crossing,BelarusFinland
Finland,Belarus,0.665515078,sure-information-crossing,FinlandBelarus
Caribbean Netherlands,Lebanon,0.665645137,sure-information-crossing,Caribbean NetherlandsLebanon
Lebanon,Caribbean Netherlands,0.665645137,sure-information-crossing,LebanonCaribbean Netherlands
Lebanon,Netherlands,0.665645137,sure-information-crossing,LebanonNetherlands
Netherlands,Lebanon,0.665645137,sure-information-crossing,NetherlandsLebanon
Colombia,Hungary,0.665710158,sure-information-crossing,ColombiaHungary
Hungary,Colombia,0.665710158,sure-information-crossing,HungaryColombia
Jamaica,New Zealand,0.665710158,sure-information-crossing,JamaicaNew Zealand
New Zealand,Jamaica,0.665710158,sure-information-crossing,New ZealandJamaica
Mexico,Syria,0.66587268,sure-information-crossing,MexicoSyria
Syria,Mexico,0.66587268,sure-information-crossing,SyriaMexico
Austria,Slovakia,0.665937679,sure-information-crossing,AustriaSlovakia
Azerbaijan,Caribbean Netherlands,0.665937679,sure-information-crossing,AzerbaijanCaribbean Netherlands
Azerbaijan,Netherlands,0.665937679,sure-information-crossing,AzerbaijanNetherlands
Caribbean Netherlands,Azerbaijan,0.665937679,sure-information-crossing,Caribbean NetherlandsAzerbaijan
Netherlands,Azerbaijan,0.665937679,sure-information-crossing,NetherlandsAzerbaijan
Slovakia,Austria,0.665937679,sure-information-crossing,SlovakiaAustria
Estonia,Suriname,0.665970175,sure-information-crossing,EstoniaSuriname
Suriname,Estonia,0.665970175,sure-information-crossing,SurinameEstonia
Senegal,United States,0.666100146,sure-information-crossing,SenegalUnited States
United States,Senegal,0.666100146,sure-information-crossing,United StatesSenegal
Norway,Suriname,0.666230091,sure-information-crossing,NorwaySuriname
Suriname,Norway,0.666230091,sure-information-crossing,SurinameNorway
Guatemala,Hong Kong,0.666424962,sure-information-crossing,GuatemalaHong Kong
Hong Kong,Guatemala,0.666424962,sure-information-crossing,Hong KongGuatemala
Saudi Arabia,United Kingdom,0.66674962,sure-information-crossing,Saudi ArabiaUnited Kingdom
United Kingdom,Saudi Arabia,0.66674962,sure-information-crossing,United KingdomSaudi Arabia
Honduras,Iceland,0.666814532,sure-information-crossing,HondurasIceland
Iceland,Honduras,0.666814532,sure-information-crossing,IcelandHonduras
El Salvador,Sierra Leone,0.666846986,sure-information-crossing,El SalvadorSierra Leone
Sierra Leone,El Salvador,0.666846986,sure-information-crossing,Sierra LeoneEl Salvador
Peru,Slovakia,0.667041677,sure-information-crossing,PeruSlovakia
Slovakia,Peru,0.667041677,sure-information-crossing,SlovakiaPeru
Austria,Namibia,0.667074119,sure-information-crossing,AustriaNamibia
Namibia,Austria,0.667074119,sure-information-crossing,NamibiaAustria
Kenya,Russia,0.667268744,sure-information-crossing,KenyaRussia
Russia,Kenya,0.667268744,sure-information-crossing,RussiaKenya
Ghana,Russia,0.667495733,sure-information-crossing,GhanaRussia
Russia,Ghana,0.667495733,sure-information-crossing,RussiaGhana
Malawi,Ukraine,0.667528154,sure-information-crossing,MalawiUkraine
Sierra Leone,Ukraine,0.667528154,sure-information-crossing,Sierra LeoneUkraine
Ukraine,Malawi,0.667528154,sure-information-crossing,UkraineMalawi
Ukraine,Sierra Leone,0.667528154,sure-information-crossing,UkraineSierra Leone
Caribbean Netherlands,Philippines,0.667592991,sure-information-crossing,Caribbean NetherlandsPhilippines
Netherlands,Philippines,0.667592991,sure-information-crossing,NetherlandsPhilippines
Philippines,Caribbean Netherlands,0.667592991,sure-information-crossing,PhilippinesCaribbean Netherlands
Philippines,Netherlands,0.667592991,sure-information-crossing,PhilippinesNetherlands
Australia,Bolivia,0.667625407,sure-information-crossing,AustraliaBolivia
Bolivia,Australia,0.667625407,sure-information-crossing,BoliviaAustralia
Japan,Senegal,0.667657822,sure-information-crossing,JapanSenegal
Senegal,Japan,0.667657822,sure-information-crossing,SenegalJapan
Morocco,Sweden,0.667722646,sure-information-crossing,MoroccoSweden
Sweden,Morocco,0.667722646,sure-information-crossing,SwedenMorocco
Ireland,Pakistan,0.66817624,sure-information-crossing,IrelandPakistan
Jamaica,Norway,0.66817624,sure-information-crossing,JamaicaNorway
Norway,Jamaica,0.66817624,sure-information-crossing,NorwayJamaica
Pakistan,Ireland,0.66817624,sure-information-crossing,PakistanIreland
Dominican Republic,Latvia,0.668273399,sure-information-crossing,Dominican RepublicLatvia
Latvia,Dominican Republic,0.668273399,sure-information-crossing,LatviaDominican Republic
Caribbean Netherlands,Moldova,0.668305782,sure-information-crossing,Caribbean NetherlandsMoldova
Moldova,Caribbean Netherlands,0.668305782,sure-information-crossing,MoldovaCaribbean Netherlands
Moldova,Netherlands,0.668305782,sure-information-crossing,MoldovaNetherlands
Netherlands,Moldova,0.668305782,sure-information-crossing,NetherlandsMoldova
Kuwait,Latvia,0.668370543,sure-information-crossing,KuwaitLatvia
Latvia,Kuwait,0.668370543,sure-information-crossing,LatviaKuwait
France,Honduras,0.668435298,sure-information-crossing,FranceHonduras
Honduras,France,0.668435298,sure-information-crossing,HondurasFrance
Brazil,Jamaica,0.668467673,sure-information-crossing,BrazilJamaica
Jamaica,Brazil,0.668467673,sure-information-crossing,JamaicaBrazil
Austria,Montenegro,0.668500047,sure-information-crossing,AustriaMontenegro
Montenegro,Austria,0.668500047,sure-information-crossing,MontenegroAustria
New Zealand,Singapore,0.668597159,sure-information-crossing,New ZealandSingapore
